ts_micro,frame,wheel
1464650237952581,1138,2.5
1464650237985914,1139,3
1464650238019247,1140,3
1464650238052581,1141,3
1464650238085914,1142,3
1464650238119247,1143,3
1464650238152581,1144,3
1464650238185914,1145,3
1464650238219247,1146,3
1464650238252581,1147,3
1464650238285914,1148,3
1464650238319247,1149,3.5
1464650238352581,1150,3.5
1464650238385914,1151,3.5
1464650238419247,1152,3.5
1464650238452581,1153,3.5
1464650238485914,1154,3.5
1464650238519247,1155,3.5
1464650238552581,1156,3.5
1464650238585914,1157,3.5
1464650238619247,1158,3.5
1464650238652581,1159,3.5
1464650238685914,1160,3.5
1464650238719247,1161,4
1464650238752581,1162,4
1464650238785914,1163,4
1464650238819247,1164,4
1464650238852581,1165,4
1464650238885914,1166,4
1464650238919247,1167,4
1464650238952581,1168,4
1464650238985914,1169,4
1464650239019247,1170,4
1464650239052581,1171,4
1464650239085914,1172,4.5
1464650239119247,1173,4.5
1464650239152581,1174,4.5
1464650239185914,1175,4.5
1464650239219247,1176,4.5
1464650239252581,1177,4.5
1464650239285914,1178,4.5
1464650239319247,1179,4.5
1464650239352581,1180,4.5
1464650239385914,1181,4.5
1464650239419247,1182,4.5
1464650239452581,1183,4.5
1464650239485914,1184,4.5
1464650239519247,1185,4.5
1464650239552581,1186,4.5
1464650239585914,1187,4.5
1464650239619247,1188,4.5
1464650239652581,1189,4.5
1464650239685914,1190,4.5
1464650239719247,1191,4.5
1464650239752581,1192,4.5
1464650239785914,1193,4.5
1464650239819247,1194,4.5
1464650239852581,1195,4.5
1464650239885914,1196,4.5
1464650239919247,1197,4.5
1464650239952581,1198,4.5
1464650239985914,1199,4.5
1464650240019247,1200,4.5
1464650240052581,1201,4.5
1464650240085914,1202,4.5
1464650240119247,1203,4.5
1464650240152581,1204,4.5
1464650240185914,1205,4.5
1464650240219247,1206,4.5
1464650240252581,1207,4.5
1464650240285914,1208,4.5
1464650240319247,1209,4.5
1464650240352581,1210,4.5
1464650240385914,1211,4.5
1464650240419247,1212,4.5
1464650240452581,1213,4.5
1464650240485914,1214,4.5
1464650240519247,1215,4.5
1464650240552581,1216,4.5
1464650240585914,1217,4.5
1464650240619247,1218,4.5
1464650240652581,1219,4.5
1464650240685914,1220,4.5
1464650240719247,1221,4.5
1464650240752581,1222,4.5
1464650240785914,1223,4.5
1464650240819247,1224,4.5
1464650240852581,1225,4.5
1464650240885914,1226,4.5
1464650240919247,1227,4.5
1464650240952581,1228,4.5
1464650240985914,1229,4.5
1464650241019247,1230,4.5
1464650241052581,1231,4.5
1464650241085914,1232,4.5
1464650241119247,1233,4.5
1464650241152581,1234,4.5
1464650241185914,1235,4.5
1464650241219247,1236,4.5
1464650241252581,1237,4.5
1464650241285914,1238,4.5
1464650241319247,1239,4.5
1464650241352581,1240,4.5
1464650241385914,1241,4.5
1464650241419247,1242,4.5
1464650241452581,1243,4.5
1464650241485914,1244,4.5
1464650241519247,1245,4.5
1464650241552581,1246,4.5
1464650241585914,1247,4.5
1464650241619247,1248,4.5
1464650241652581,1249,4.5
1464650241685914,1250,4.5
1464650241719247,1251,4.5
1464650241752581,1252,4.5
1464650241785914,1253,4.5
1464650241819247,1254,4.5
1464650241852581,1255,4.5
1464650241885914,1256,4.5
1464650241919247,1257,4.5
1464650241952581,1258,4.5
1464650241985914,1259,4.5
1464650242019247,1260,4
1464650242052581,1261,4
1464650242085914,1262,4
1464650242119247,1263,4
1464650242152581,1264,4
1464650242185914,1265,4
1464650242219247,1266,4
1464650242252581,1267,4
1464650242285914,1268,4
1464650242319247,1269,4
1464650242352581,1270,3.5
1464650242385914,1271,3.5
1464650242419247,1272,3.5
1464650242452581,1273,3.5
1464650242485914,1274,3.5
1464650242519247,1275,3.5
1464650242552581,1276,3.5
1464650242585914,1277,3.5
1464650242619247,1278,3.5
1464650242652581,1279,3.5
1464650242685914,1280,3.5
1464650242719247,1281,3.5
1464650242752581,1282,3.5
1464650242785914,1283,3.5
1464650242819247,1284,4
1464650242852581,1285,4
1464650242885914,1286,4
1464650242919247,1287,4
1464650242952581,1288,4
1464650242985914,1289,4
1464650243019247,1290,4
1464650243052581,1291,4
1464650243085914,1292,4
1464650243119247,1293,4
1464650243152581,1294,4
1464650243185914,1295,4
1464650243219247,1296,4
1464650243252581,1297,4
1464650243285914,1298,4.5
1464650243319247,1299,4.5
1464650243352581,1300,4.5
1464650243385914,1301,4.5
1464650243419247,1302,4.5
1464650243452581,1303,4.5
1464650243485914,1304,4.5
1464650243519247,1305,4.5
1464650243552581,1306,4.5
1464650243585914,1307,4.5
1464650243619247,1308,4.5
1464650243652581,1309,4.5
1464650243685914,1310,4.5
1464650243719247,1311,4.5
1464650243752581,1312,4.5
1464650243785914,1313,4
1464650243819247,1314,4
1464650243852581,1315,4
1464650243885914,1316,4
1464650243919247,1317,4
1464650243952581,1318,4
1464650243985914,1319,3.5
1464650244019247,1320,3.5
1464650244052581,1321,3.5
1464650244085914,1322,3.5
1464650244119247,1323,3
1464650244152581,1324,3
1464650244185914,1325,3
1464650244219247,1326,3
1464650244252581,1327,3
1464650244285914,1328,3
1464650244319247,1329,3
1464650244352581,1330,2.5
1464650244385914,1331,2.5
1464650244419247,1332,2.5
1464650244452581,1333,2.5
1464650244485914,1334,2.5
1464650244519247,1335,2.5
1464650244552581,1336,2.5
1464650244585914,1337,2.5
1464650244619247,1338,2.5
1464650244652581,1339,2.5
1464650244685914,1340,2.5
1464650244719247,1341,2.5
1464650244752581,1342,2.5
1464650244785914,1343,2.5
1464650244819247,1344,2.5
1464650244852581,1345,2
1464650244885914,1346,2
1464650244919247,1347,2
1464650244952581,1348,2
1464650244985914,1349,2
1464650245019247,1350,2
1464650245052581,1351,2
1464650245085914,1352,1.5
1464650245119247,1353,1.5
1464650245152581,1354,1.5
1464650245185914,1355,1.5
1464650245219247,1356,1.5
1464650245252581,1357,1.5
1464650245285914,1358,1.5
1464650245319247,1359,1.5
1464650245352581,1360,1.5
1464650245385914,1361,1.5
1464650245419247,1362,1
1464650245452581,1363,1
1464650245485914,1364,1
1464650245519247,1365,1
1464650245552581,1366,1
1464650245585914,1367,1
1464650245619247,1368,1
1464650245652581,1369,1
1464650245685914,1370,1
1464650245719247,1371,1
1464650245752581,1372,1
1464650245785914,1373,1
1464650245819247,1374,1
1464650245852581,1375,1
1464650245885914,1376,0.5
1464650245919247,1377,0.5
1464650245952581,1378,0.5
1464650245985914,1379,0.5
1464650246019247,1380,0.5
1464650246052581,1381,0.5
1464650246085914,1382,0.5
1464650246119247,1383,0.5
1464650246152581,1384,0.5
1464650246185914,1385,0.5
1464650246219247,1386,0.5
1464650246252581,1387,0.5
1464650246285914,1388,0.5
1464650246319247,1389,0
1464650246352581,1390,0
1464650246385914,1391,0
1464650246419247,1392,0
1464650246452581,1393,0
1464650246485914,1394,0
1464650246519247,1395,0
1464650246552581,1396,0
1464650246585914,1397,0
1464650246619247,1398,0
1464650246652581,1399,0
1464650246685914,1400,0
1464650246719247,1401,0
1464650246752581,1402,0
1464650246785914,1403,0
1464650246819247,1404,0
1464650246852581,1405,0
1464650246885914,1406,0
1464650246919247,1407,0
1464650246952581,1408,0
1464650246985914,1409,0
1464650247019247,1410,0
1464650247052581,1411,0
1464650247085914,1412,0
1464650247119247,1413,0
1464650247152581,1414,0
1464650247185914,1415,0
1464650247219247,1416,0
1464650247252581,1417,0
1464650247285914,1418,0
1464650247319247,1419,0
1464650247352581,1420,0.5
1464650247385914,1421,0.5
1464650247419247,1422,0.5
1464650247452581,1423,0.5
1464650247485914,1424,0.5
1464650247519247,1425,0.5
1464650247552581,1426,0.5
1464650247585914,1427,0.5
1464650247619247,1428,0.5
1464650247652581,1429,0.5
1464650247685914,1430,0.5
1464650247719247,1431,0.5
1464650247752581,1432,0.5
1464650247785914,1433,0.5
1464650247819247,1434,0.5
1464650247852581,1435,0.5
1464650247885914,1436,0.5
1464650247919247,1437,0.5
1464650247952581,1438,0.5
1464650247985914,1439,0.5
1464650248019247,1440,0.5
1464650248052581,1441,0.5
1464650248085914,1442,0.5
1464650248119247,1443,0.5
1464650248152581,1444,0.5
1464650248185914,1445,0.5
1464650248219247,1446,0.5
1464650248252581,1447,0.5
1464650248285914,1448,0.5
1464650248319247,1449,0.5
1464650248352581,1450,0.5
1464650248385914,1451,0.5
1464650248419247,1452,0.5
1464650248452581,1453,0.5
1464650248485914,1454,0.5
1464650248519247,1455,0.5
1464650248552581,1456,0.5
1464650248585914,1457,0.5
1464650248619247,1458,0.5
1464650248652581,1459,0.5
1464650248685914,1460,0.5
1464650248719247,1461,0.5
1464650248752581,1462,0.5
1464650248785914,1463,0.5
1464650248819247,1464,0.5
1464650248852581,1465,0.5
1464650248885914,1466,0.5
1464650248919247,1467,0.5
1464650248952581,1468,0.5
1464650248985914,1469,0.5
1464650249019247,1470,0.5
1464650249052581,1471,0.5
1464650249085914,1472,0.5
1464650249119247,1473,0.5
1464650249152581,1474,0.5
1464650249185914,1475,0.5
1464650249219247,1476,0.5
1464650249252581,1477,0.5
1464650249285914,1478,0.5
1464650249319247,1479,0.5
1464650249352581,1480,0.5
1464650249385914,1481,0.5
1464650249419247,1482,0.5
1464650249452581,1483,0.5
1464650249485914,1484,0.5
1464650249519247,1485,0.5
1464650249552581,1486,0.5
1464650249585914,1487,0.5
1464650249619247,1488,0.5
1464650249652581,1489,0.5
1464650249685914,1490,0.5
1464650249719247,1491,0.5
1464650249752581,1492,0.5
1464650249785914,1493,0.5
1464650249819247,1494,0.5
1464650249852581,1495,0.5
1464650249885914,1496,0.5
1464650249919247,1497,0.5
1464650249952581,1498,0.5
1464650249985914,1499,0.5
1464650250019247,1500,0.5
1464650250052581,1501,0.5
1464650250085914,1502,0.5
1464650250119247,1503,0.5
1464650250152581,1504,0.5
1464650250185914,1505,0.5
1464650250219247,1506,0.5
1464650250252581,1507,0.5
1464650250285914,1508,0.5
1464650250319247,1509,0.5
1464650250352581,1510,0.5
1464650250385914,1511,0.5
1464650250419247,1512,0.5
1464650250452581,1513,0.5
1464650250485914,1514,0.5
1464650250519247,1515,0.5
1464650250552581,1516,0.5
1464650250585914,1517,0.5
1464650250619247,1518,0.5
1464650250652581,1519,0.5
1464650250685914,1520,0.5
1464650250719247,1521,0.5
1464650250752581,1522,0.5
1464650250785914,1523,0.5
1464650250819247,1524,0.5
1464650250852581,1525,0.5
1464650250885914,1526,0.5
1464650250919247,1527,0.5
1464650250952581,1528,0.5
1464650250985914,1529,0.5
1464650251019247,1530,0.5
1464650251052581,1531,0.5
1464650251085914,1532,0.5
1464650251119247,1533,0.5
1464650251152581,1534,0.5
1464650251185914,1535,0.5
1464650251219247,1536,0.5
1464650251252581,1537,0.5
1464650251285914,1538,0.5
1464650251319247,1539,0.5
1464650251352581,1540,0.5
1464650251385914,1541,0.5
1464650251419247,1542,0.5
1464650251452581,1543,0.5
1464650251485914,1544,0.5
1464650251519247,1545,0.5
1464650251552581,1546,0.5
1464650251585914,1547,0.5
1464650251619247,1548,0.5
1464650251652581,1549,0.5
1464650251685914,1550,0.5
1464650251719247,1551,0.5
1464650251752581,1552,0.5
1464650251785914,1553,0.5
1464650251819247,1554,0.5
1464650251852581,1555,0.5
1464650251885914,1556,0.5
1464650251919247,1557,0.5
1464650251952581,1558,0.5
1464650251985914,1559,0.5
1464650252019247,1560,0.5
1464650252052581,1561,0.5
1464650252085914,1562,0.5
1464650252119247,1563,0.5
1464650252152581,1564,0.5
1464650252185914,1565,0.5
1464650252219247,1566,0.5
1464650252252581,1567,0.5
1464650252285914,1568,0.5
1464650252319247,1569,0.5
1464650252352581,1570,0.5
1464650252385914,1571,0.5
1464650252419247,1572,0.5
1464650252452581,1573,0.5
1464650252485914,1574,0.5
1464650252519247,1575,0.5
1464650252552581,1576,0.5
1464650252585914,1577,0.5
1464650252619247,1578,0.5
1464650252652581,1579,0.5
1464650252685914,1580,0.5
1464650252719247,1581,0.5
1464650252752581,1582,0.5
1464650252785914,1583,0.5
1464650252819247,1584,0.5
1464650252852581,1585,0.5
1464650252885914,1586,0.5
1464650252919247,1587,0.5
1464650252952581,1588,0.5
1464650252985914,1589,0.5
1464650253019247,1590,0.5
1464650253052581,1591,0.5
1464650253085914,1592,0.5
1464650253119247,1593,0.5
1464650253152581,1594,0.5
1464650253185914,1595,0.5
1464650253219247,1596,0.5
1464650253252581,1597,0.5
1464650253285914,1598,0.5
1464650253319247,1599,0.5
1464650253352581,1600,0.5
1464650253385914,1601,0.5
1464650253419247,1602,0.5
1464650253452581,1603,0.5
1464650253485914,1604,0.5
1464650253519247,1605,0.5
1464650253552581,1606,0.5
1464650253585914,1607,0.5
1464650253619247,1608,0.5
1464650253652581,1609,0.5
1464650253685914,1610,0.5
1464650253719247,1611,0.5
1464650253752581,1612,0.5
1464650253785914,1613,0.5
1464650253819247,1614,0.5
1464650253852581,1615,0.5
1464650253885914,1616,0.5
1464650253919247,1617,0.5
1464650253952581,1618,0.5
1464650253985914,1619,0.5
1464650254019247,1620,0.5
1464650254052581,1621,0.5
1464650254085914,1622,0.5
1464650254119247,1623,0.5
1464650254152581,1624,0.5
1464650254185914,1625,0.5
1464650254219247,1626,0.5
1464650254252581,1627,0.5
1464650254285914,1628,0.5
1464650254319247,1629,0.5
1464650254352581,1630,0.5
1464650254385914,1631,0.5
1464650254419247,1632,0.5
1464650254452581,1633,0.5
1464650254485914,1634,0.5
1464650254519247,1635,0.5
1464650254552581,1636,0.5
1464650254585914,1637,0.5
1464650254619247,1638,0.5
1464650254652581,1639,0.5
1464650254685914,1640,0.5
1464650254719247,1641,0.5
1464650254752581,1642,0.5
1464650254785914,1643,0.5
1464650254819247,1644,0.5
1464650254852581,1645,0.5
1464650254885914,1646,0.5
1464650254919247,1647,0.5
1464650254952581,1648,0.5
1464650254985914,1649,0.5
1464650255019247,1650,0.5
1464650255052581,1651,0.5
1464650255085914,1652,0.5
1464650255119247,1653,0.5
1464650255152581,1654,0.5
1464650255185914,1655,0.5
1464650255219247,1656,0.5
1464650255252581,1657,0.5
1464650255285914,1658,0.5
1464650255319247,1659,0.5
1464650255352581,1660,0.5
1464650255385914,1661,0.5
1464650255419247,1662,0.5
1464650255452581,1663,0.5
1464650255485914,1664,0.5
1464650255519247,1665,0.5
1464650255552581,1666,0.5
1464650255585914,1667,0.5
1464650255619247,1668,0.5
1464650255652581,1669,0.5
1464650255685914,1670,0.5
1464650255719247,1671,0.5
1464650255752581,1672,0.5
1464650255785914,1673,0.5
1464650255819247,1674,0.5
1464650255852581,1675,0.5
1464650255885914,1676,0.5
1464650255919247,1677,0.5
1464650255952581,1678,0.5
1464650255985914,1679,0.5
1464650256019247,1680,0.5
1464650256052581,1681,0.5
1464650256085914,1682,0.5
1464650256119247,1683,0.5
1464650256152581,1684,0.5
1464650256185914,1685,0.5
1464650256219247,1686,0.5
1464650256252581,1687,0.5
1464650256285914,1688,0.5
1464650256319247,1689,0.5
1464650256352581,1690,0.5
1464650256385914,1691,0.5
1464650256419247,1692,0.5
1464650256452581,1693,0.5
1464650256485914,1694,0.5
1464650256519247,1695,0.5
1464650256552581,1696,0.5
1464650256585914,1697,0.5
1464650256619247,1698,0.5
1464650256652581,1699,0.5
1464650256685914,1700,0.5
1464650256719247,1701,0.5
1464650256752581,1702,0.5
1464650256785914,1703,0.5
1464650256819247,1704,0.5
1464650256852581,1705,0.5
1464650256885914,1706,0.5
1464650256919247,1707,0.5
1464650256952581,1708,0.5
1464650256985914,1709,0.5
1464650257019247,1710,0.5
1464650257052581,1711,0.5
1464650257085914,1712,0.5
1464650257119247,1713,0.5
1464650257152581,1714,0.5
1464650257185914,1715,0.5
1464650257219247,1716,0.5
1464650257252581,1717,0.5
1464650257285914,1718,0.5
1464650257319247,1719,0.5
1464650257352581,1720,0.5
1464650257385914,1721,0.5
1464650257419247,1722,0.5
1464650257452581,1723,0.5
1464650257485914,1724,0.5
1464650257519247,1725,0.5
1464650257552581,1726,0.5
1464650257585914,1727,0.5
1464650257619247,1728,0.5
1464650257652581,1729,0.5
1464650257685914,1730,0.5
1464650257719247,1731,0.5
1464650257752581,1732,0.5
1464650257785914,1733,0.5
1464650257819247,1734,0.5
1464650257852581,1735,0.5
1464650257885914,1736,0.5
1464650257919247,1737,0.5
1464650257952581,1738,0.5
1464650257985914,1739,0.5
1464650258019247,1740,0.5
1464650258052581,1741,0.5
1464650258085914,1742,0.5
1464650258119247,1743,0.5
1464650258152581,1744,0.5
1464650258185914,1745,0.5
1464650258219247,1746,1
1464650258252581,1747,1
1464650258285914,1748,1
1464650258319247,1749,1
1464650258352581,1750,1
1464650258385914,1751,1
1464650258419247,1752,1
1464650258452581,1753,1
1464650258485914,1754,1
1464650258519247,1755,1
1464650258552581,1756,1
1464650258585914,1757,1
1464650258619247,1758,0.5
1464650258652581,1759,0.5
1464650258685914,1760,0.5
1464650258719247,1761,0.5
1464650258752581,1762,0.5
1464650258785914,1763,0.5
1464650258819247,1764,0.5
1464650258852581,1765,0.5
1464650258885914,1766,0.5
1464650258919247,1767,0.5
1464650258952581,1768,0.5
1464650258985914,1769,0.5
1464650259019247,1770,0.5
1464650259052581,1771,0.5
1464650259085914,1772,0.5
1464650259119247,1773,0.5
1464650259152581,1774,0.5
1464650259185914,1775,0.5
1464650259219247,1776,0.5
1464650259252581,1777,0.5
1464650259285914,1778,0.5
1464650259319247,1779,0.5
1464650259352581,1780,0.5
1464650259385914,1781,0.5
1464650259419247,1782,0.5
1464650259452581,1783,0.5
1464650259485914,1784,0.5
1464650259519247,1785,0.5
1464650259552581,1786,0.5
1464650259585914,1787,0.5
1464650259619247,1788,0.5
1464650259652581,1789,0.5
1464650259685914,1790,0.5
1464650259719247,1791,0.5
1464650259752581,1792,0.5
1464650259785914,1793,0.5
1464650259819247,1794,0.5
1464650259852581,1795,0.5
1464650259885914,1796,0.5
1464650259919247,1797,0.5
1464650259952581,1798,0.5
1464650259985914,1799,0.5
1464650260019247,1800,0.5
1464650260052581,1801,0.5
1464650260085914,1802,0.5
1464650260119247,1803,0.5
1464650260152581,1804,0.5
1464650260185914,1805,0.5
1464650260219247,1806,0.5
1464650260252581,1807,0.5
1464650260285914,1808,0.5
1464650260319247,1809,0.5
1464650260352581,1810,0.5
1464650260385914,1811,0.5
1464650260419247,1812,0.5
1464650260452581,1813,0.5
1464650260485914,1814,0.5
1464650260519247,1815,1
1464650260552581,1816,1
1464650260585914,1817,1
1464650260619247,1818,1
1464650260652581,1819,1
1464650260685914,1820,1
1464650260719247,1821,1
1464650260752581,1822,1
1464650260785914,1823,1
1464650260819247,1824,1
1464650260852581,1825,1
1464650260885914,1826,1
1464650260919247,1827,1
1464650260952581,1828,1
1464650260985914,1829,1
1464650261019247,1830,1
1464650261052581,1831,1
1464650261085914,1832,1
1464650261119247,1833,1
1464650261152581,1834,1
1464650261185914,1835,1
1464650261219247,1836,1
1464650261252581,1837,0.5
1464650261285914,1838,0.5
1464650261319247,1839,0.5
1464650261352581,1840,0.5
1464650261385914,1841,0.5
1464650261419247,1842,0.5
1464650261452581,1843,0.5
1464650261485914,1844,0.5
1464650261519247,1845,0
1464650261552581,1846,0
1464650261585914,1847,0
1464650261619247,1848,0
1464650261652581,1849,0
1464650261685914,1850,0
1464650261719247,1851,0
1464650261752581,1852,0
1464650261785914,1853,0
1464650261819247,1854,0
1464650261852581,1855,0
1464650261885914,1856,0
1464650261919247,1857,0
1464650261952581,1858,0
1464650261985914,1859,0
1464650262019247,1860,0.5
1464650262052581,1861,0.5
1464650262085914,1862,0.5
1464650262119247,1863,0.5
1464650262152581,1864,0.5
1464650262185914,1865,0.5
1464650262219247,1866,0.5
1464650262252581,1867,0.5
1464650262285914,1868,0.5
1464650262319247,1869,0.5
1464650262352581,1870,0.5
1464650262385914,1871,0.5
1464650262419247,1872,0.5
1464650262452581,1873,0.5
1464650262485914,1874,0.5
1464650262519247,1875,0.5
1464650262552581,1876,0.5
1464650262585914,1877,0.5
1464650262619247,1878,0.5
1464650262652581,1879,0.5
1464650262685914,1880,0.5
1464650262719247,1881,0.5
1464650262752581,1882,0.5
1464650262785914,1883,0.5
1464650262819247,1884,0.5
1464650262852581,1885,0.5
1464650262885914,1886,0.5
1464650262919247,1887,0.5
1464650262952581,1888,0.5
1464650262985914,1889,0.5
1464650263019247,1890,0.5
1464650263052581,1891,0.5
1464650263085914,1892,0.5
1464650263119247,1893,0.5
1464650263152581,1894,0.5
1464650263185914,1895,0.5
1464650263219247,1896,0.5
1464650263252581,1897,0.5
1464650263285914,1898,0.5
1464650263319247,1899,0.5
1464650263352581,1900,0.5
1464650263385914,1901,0.5
1464650263419247,1902,0.5
1464650263452581,1903,0.5
1464650263485914,1904,0.5
1464650263519247,1905,0.5
1464650263552581,1906,0.5
1464650263585914,1907,0.5
1464650263619247,1908,0.5
1464650263652581,1909,0.5
1464650263685914,1910,0.5
1464650263719247,1911,0.5
1464650263752581,1912,0.5
1464650263785914,1913,0.5
1464650263819247,1914,0.5
1464650263852581,1915,0.5
1464650263885914,1916,0.5
1464650263919247,1917,0.5
1464650263952581,1918,0.5
1464650263985914,1919,0.5
1464650264019247,1920,0.5
1464650264052581,1921,0.5
1464650264085914,1922,0.5
1464650264119247,1923,0.5
1464650264152581,1924,0.5
1464650264185914,1925,0.5
1464650264219247,1926,0.5
1464650264252581,1927,0.5
1464650264285914,1928,0.5
1464650264319247,1929,0.5
1464650264352581,1930,0.5
1464650264385914,1931,0.5
1464650264419247,1932,0.5
1464650264452581,1933,0.5
1464650264485914,1934,0.5
1464650264519247,1935,0.5
1464650264552581,1936,0.5
1464650264585914,1937,0.5
1464650264619247,1938,0.5
1464650264652581,1939,0.5
1464650264685914,1940,0.5
1464650264719247,1941,0.5
1464650264752581,1942,0.5
1464650264785914,1943,0.5
1464650264819247,1944,0.5
1464650264852581,1945,0.5
1464650264885914,1946,0.5
1464650264919247,1947,0.5
1464650264952581,1948,0.5
1464650264985914,1949,0.5
1464650265019247,1950,0.5
1464650265052581,1951,0.5
1464650265085914,1952,0.5
1464650265119247,1953,0.5
1464650265152581,1954,0.5
1464650265185914,1955,0.5
1464650265219247,1956,0.5
1464650265252581,1957,0.5
1464650265285914,1958,0.5
1464650265319247,1959,0.5
1464650265352581,1960,0.5
1464650265385914,1961,0.5
1464650265419247,1962,0.5
1464650265452581,1963,0.5
1464650265485914,1964,1
1464650265519247,1965,1
1464650265552581,1966,1
1464650265585914,1967,1
1464650265619247,1968,1
1464650265652581,1969,1
1464650265685914,1970,1
1464650265719247,1971,1
1464650265752581,1972,1
1464650265785914,1973,1
1464650265819247,1974,1
1464650265852581,1975,1
1464650265885914,1976,1
1464650265919247,1977,1
1464650265952581,1978,1
1464650265985914,1979,1
1464650266019247,1980,0.5
1464650266052581,1981,0.5
1464650266085914,1982,0.5
1464650266119247,1983,0.5
1464650266152581,1984,0.5
1464650266185914,1985,0.5
1464650266219247,1986,0.5
1464650266252581,1987,0.5
1464650266285914,1988,0.5
1464650266319247,1989,0.5
1464650266352581,1990,0.5
1464650266385914,1991,0.5
1464650266419247,1992,0.5
1464650266452581,1993,0.5
1464650266485914,1994,0.5
1464650266519247,1995,0.5
1464650266552581,1996,0.5
1464650266585914,1997,0.5
1464650266619247,1998,0.5
1464650266652581,1999,0.5
1464650266685914,2000,0.5
1464650266719247,2001,0.5
1464650266752581,2002,0.5
1464650266785914,2003,0.5
1464650266819247,2004,0.5
1464650266852581,2005,0.5
1464650266885914,2006,0.5
1464650266919247,2007,0.5
1464650266952581,2008,0.5
1464650266985914,2009,0.5
1464650267019247,2010,0.5
1464650267052581,2011,0.5
1464650267085914,2012,0.5
1464650267119247,2013,0.5
1464650267152581,2014,0.5
1464650267185914,2015,0.5
1464650267219247,2016,0.5
1464650267252581,2017,0.5
1464650267285914,2018,0.5
1464650267319247,2019,0.5
1464650267352581,2020,0.5
1464650267385914,2021,0.5
1464650267419247,2022,0.5
1464650267452581,2023,0.5
1464650267485914,2024,0.5
1464650267519247,2025,0.5
1464650267552581,2026,0.5
1464650267585914,2027,0.5
1464650267619247,2028,0.5
1464650267652581,2029,0.5
1464650267685914,2030,0.5
1464650267719247,2031,0.5
1464650267752581,2032,0.5
1464650267785914,2033,0.5
1464650267819247,2034,0.5
1464650267852581,2035,0.5
1464650267885914,2036,0.5
1464650267919247,2037,0.5
1464650267952581,2038,0.5
1464650267985914,2039,0.5
1464650268019247,2040,0.5
1464650268052581,2041,0.5
1464650268085914,2042,0.5
1464650268119247,2043,0.5
1464650268152581,2044,0.5
1464650268185914,2045,0.5
1464650268219247,2046,0.5
1464650268252581,2047,0.5
1464650268285914,2048,0.5
1464650268319247,2049,0.5
1464650268352581,2050,0.5
1464650268385914,2051,0.5
1464650268419247,2052,0.5
1464650268452581,2053,0.5
1464650268485914,2054,0.5
1464650268519247,2055,0.5
1464650268552581,2056,0.5
1464650268585914,2057,0.5
1464650268619247,2058,0.5
1464650268652581,2059,0.5
1464650268685914,2060,0.5
1464650268719247,2061,0.5
1464650268752581,2062,0.5
1464650268785914,2063,0.5
1464650268819247,2064,0.5
1464650268852581,2065,0.5
1464650268885914,2066,0.5
1464650268919247,2067,0.5
1464650268952581,2068,0.5
1464650268985914,2069,0.5
1464650269019247,2070,0.5
1464650269052581,2071,0.5
1464650269085914,2072,0.5
1464650269119247,2073,0.5
1464650269152581,2074,0.5
1464650269185914,2075,0.5
1464650269219247,2076,0.5
1464650269252581,2077,0.5
1464650269285914,2078,0.5
1464650269319247,2079,0.5
1464650269352581,2080,0.5
1464650269385914,2081,0.5
1464650269419247,2082,0.5
1464650269452581,2083,0.5
1464650269485914,2084,0.5
1464650269519247,2085,0.5
1464650269552581,2086,0.5
1464650269585914,2087,0.5
1464650269619247,2088,0.5
1464650269652581,2089,0.5
1464650269685914,2090,0.5
1464650269719247,2091,0.5
1464650269752581,2092,0.5
1464650269785914,2093,0.5
1464650269819247,2094,0.5
1464650269852581,2095,0.5
1464650269885914,2096,0.5
1464650269919247,2097,0.5
1464650269952581,2098,0.5
1464650269985914,2099,0.5
1464650270019247,2100,0.5
1464650270052581,2101,0.5
1464650270085914,2102,0.5
1464650270119247,2103,0.5
1464650270152581,2104,0.5
1464650270185914,2105,0.5
1464650270219247,2106,0.5
1464650270252581,2107,0.5
1464650270285914,2108,0.5
1464650270319247,2109,0.5
1464650270352581,2110,0.5
1464650270385914,2111,0.5
1464650270419247,2112,0.5
1464650270452581,2113,0.5
1464650270485914,2114,0.5
1464650270519247,2115,0.5
1464650270552581,2116,0.5
1464650270585914,2117,0.5
1464650270619247,2118,0.5
1464650270652581,2119,0.5
1464650270685914,2120,0.5
1464650270719247,2121,0.5
1464650270752581,2122,0.5
1464650270785914,2123,0.5
1464650270819247,2124,0.5
1464650270852581,2125,0.5
1464650270885914,2126,0.5
1464650270919247,2127,0.5
1464650270952581,2128,0.5
1464650270985914,2129,0.5
1464650271019247,2130,0.5
1464650271052581,2131,0.5
1464650271085914,2132,0.5
1464650271119247,2133,0.5
1464650271152581,2134,0.5
1464650271185914,2135,0.5
1464650271219247,2136,0.5
1464650271252581,2137,0.5
1464650271285914,2138,0.5
1464650271319247,2139,0.5
1464650271352581,2140,0.5
1464650271385914,2141,0.5
1464650271419247,2142,0.5
1464650271452581,2143,0.5
1464650271485914,2144,0.5
1464650271519247,2145,0.5
1464650271552581,2146,0.5
1464650271585914,2147,0.5
1464650271619247,2148,0.5
1464650271652581,2149,0.5
1464650271685914,2150,0.5
1464650271719247,2151,0.5
1464650271752581,2152,0.5
1464650271785914,2153,0.5
1464650271819247,2154,0.5
1464650271852581,2155,0.5
1464650271885914,2156,0.5
1464650271919247,2157,0.5
1464650271952581,2158,0.5
1464650271985914,2159,0.5
1464650272019247,2160,0.5
1464650272052581,2161,0.5
