ts_micro,frame,wheel
1464650106819247,1096,4
1464650106852581,1097,4
1464650106885914,1098,4
1464650106919247,1099,4
1464650106952581,1100,4
1464650106985914,1101,4
1464650107019247,1102,4
1464650107052581,1103,4
1464650107085914,1104,3.5
1464650107119247,1105,3.5
1464650107152581,1106,3.5
1464650107185914,1107,3.5
1464650107219247,1108,3.5
1464650107252581,1109,3.5
1464650107285914,1110,3.5
1464650107319247,1111,3.5
1464650107352581,1112,3.5
1464650107385914,1113,3.5
1464650107419247,1114,3.5
1464650107452581,1115,3.5
1464650107485914,1116,3.5
1464650107519247,1117,3.5
1464650107552581,1118,3.5
1464650107585914,1119,3.5
1464650107619247,1120,3.5
1464650107652581,1121,3.5
1464650107685914,1122,3.5
1464650107719247,1123,3.5
1464650107752581,1124,4
1464650107785914,1125,4
1464650107819247,1126,4
1464650107852581,1127,4
1464650107885914,1128,4
1464650107919247,1129,4
1464650107952581,1130,4
1464650107985914,1131,4
1464650108019247,1132,4
1464650108052581,1133,4
1464650108085914,1134,4
1464650108119247,1135,4
1464650108152581,1136,4
1464650108185914,1137,4.5
1464650108219247,1138,4.5
1464650108252581,1139,4.5
1464650108285914,1140,4.5
1464650108319247,1141,4.5
1464650108352581,1142,4.5
1464650108385914,1143,4.5
1464650108419247,1144,4.5
1464650108452581,1145,4.5
1464650108485914,1146,4.5
1464650108519247,1147,4.5
1464650108552581,1148,4.5
1464650108585914,1149,4.5
1464650108619247,1150,4.5
1464650108652581,1151,4.5
1464650108685914,1152,4.5
1464650108719247,1153,4.5
1464650108752581,1154,4.5
1464650108785914,1155,4.5
1464650108819247,1156,4.5
1464650108852581,1157,4.5
1464650108885914,1158,4.5
1464650108919247,1159,4.5
1464650108952581,1160,4.5
1464650108985914,1161,4.5
1464650109019247,1162,4.5
1464650109052581,1163,4.5
1464650109085914,1164,4.5
1464650109119247,1165,4.5
1464650109152581,1166,4.5
1464650109185914,1167,4.5
1464650109219247,1168,4.5
1464650109252581,1169,4.5
1464650109285914,1170,4.5
1464650109319247,1171,4.5
1464650109352581,1172,4.5
1464650109385914,1173,4.5
1464650109419247,1174,4.5
1464650109452581,1175,4.5
1464650109485914,1176,4.5
1464650109519247,1177,4.5
1464650109552581,1178,4.5
1464650109585914,1179,4.5
1464650109619247,1180,4.5
1464650109652581,1181,4.5
1464650109685914,1182,4.5
1464650109719247,1183,4.5
1464650109752581,1184,4.5
1464650109785914,1185,4.5
1464650109819247,1186,4.5
1464650109852581,1187,4.5
1464650109885914,1188,4.5
1464650109919247,1189,4.5
1464650109952581,1190,4.5
1464650109985914,1191,4.5
1464650110019247,1192,4.5
1464650110052581,1193,4.5
1464650110085914,1194,4.5
1464650110119247,1195,4.5
1464650110152581,1196,4.5
1464650110185914,1197,4.5
1464650110219247,1198,4.5
1464650110252581,1199,4.5
1464650110285914,1200,4.5
1464650110319247,1201,4.5
1464650110352581,1202,4.5
1464650110385914,1203,4.5
1464650110419247,1204,4.5
1464650110452581,1205,4.5
1464650110485914,1206,4.5
1464650110519247,1207,4.5
1464650110552581,1208,4.5
1464650110585914,1209,4.5
1464650110619247,1210,4.5
1464650110652581,1211,4.5
1464650110685914,1212,4.5
1464650110719247,1213,5
1464650110752581,1214,5
1464650110785914,1215,5
1464650110819247,1216,5
1464650110852581,1217,5
1464650110885914,1218,5
1464650110919247,1219,5
1464650110952581,1220,5
1464650110985914,1221,5
1464650111019247,1222,5
1464650111052581,1223,5
1464650111085914,1224,5
1464650111119247,1225,5
1464650111152581,1226,5
1464650111185914,1227,5
1464650111219247,1228,5
1464650111252581,1229,5
1464650111285914,1230,5
1464650111319247,1231,5
1464650111352581,1232,5
1464650111385914,1233,5
1464650111419247,1234,5
1464650111452581,1235,5
1464650111485914,1236,5
1464650111519247,1237,5
1464650111552581,1238,5
1464650111585914,1239,4.5
1464650111619247,1240,4.5
1464650111652581,1241,4.5
1464650111685914,1242,4.5
1464650111719247,1243,4.5
1464650111752581,1244,4
1464650111785914,1245,4
1464650111819247,1246,4
1464650111852581,1247,4
1464650111885914,1248,4
1464650111919247,1249,4
1464650111952581,1250,4
1464650111985914,1251,3.5
1464650112019247,1252,3.5
1464650112052581,1253,3.5
1464650112085914,1254,3.5
1464650112119247,1255,4
1464650112152581,1256,4
1464650112185914,1257,4
1464650112219247,1258,4
1464650112252581,1259,4
1464650112285914,1260,4
1464650112319247,1261,4
1464650112352581,1262,4
1464650112385914,1263,4
1464650112419247,1264,4
1464650112452581,1265,4
1464650112485914,1266,4
1464650112519247,1267,4
1464650112552581,1268,4
1464650112585914,1269,4
1464650112619247,1270,4.5
1464650112652581,1271,4.5
1464650112685914,1272,4.5
1464650112719247,1273,4.5
1464650112752581,1274,4.5
1464650112785914,1275,4.5
1464650112819247,1276,4.5
1464650112852581,1277,4.5
1464650112885914,1278,4.5
1464650112919247,1279,5
1464650112952581,1280,5
1464650112985914,1281,5
1464650113019247,1282,5
1464650113052581,1283,5.5
1464650113085914,1284,5.5
1464650113119247,1285,5.5
1464650113152581,1286,6
1464650113185914,1287,6
1464650113219247,1288,6
1464650113252581,1289,6
1464650113285914,1290,6
1464650113319247,1291,6
1464650113352581,1292,6
1464650113385914,1293,6
1464650113419247,1294,6
1464650113452581,1295,6
1464650113485914,1296,6
1464650113519247,1297,6
1464650113552581,1298,6
1464650113585914,1299,6
1464650113619247,1300,5.5
1464650113652581,1301,5
1464650113685914,1302,5
1464650113719247,1303,5
1464650113752581,1304,4.5
1464650113785914,1305,4
1464650113819247,1306,4
1464650113852581,1307,4
1464650113885914,1308,4
1464650113919247,1309,3.5
1464650113952581,1310,3.5
1464650113985914,1311,3
1464650114019247,1312,3
1464650114052581,1313,3
1464650114085914,1314,3
1464650114119247,1315,3
1464650114152581,1316,3
1464650114185914,1317,2.5
1464650114219247,1318,2.5
1464650114252581,1319,2.5
1464650114285914,1320,2.5
1464650114319247,1321,2.5
1464650114352581,1322,2.5
1464650114385914,1323,2.5
1464650114419247,1324,2.5
1464650114452581,1325,2.5
1464650114485914,1326,2.5
1464650114519247,1327,3
1464650114552581,1328,3
1464650114585914,1329,3
1464650114619247,1330,3
1464650114652581,1331,3
1464650114685914,1332,3
1464650114719247,1333,3.5
1464650114752581,1334,3.5
1464650114785914,1335,3.5
1464650114819247,1336,4
1464650114852581,1337,4
1464650114885914,1338,4.5
1464650114919247,1339,4.5
1464650114952581,1340,4.5
1464650114985914,1341,5
1464650115019247,1342,5
1464650115052581,1343,5
1464650115085914,1344,5
1464650115119247,1345,5.5
1464650115152581,1346,5.5
1464650115185914,1347,5.5
1464650115219247,1348,5.5
1464650115252581,1349,5.5
1464650115285914,1350,5.5
1464650115319247,1351,5.5
1464650115352581,1352,5.5
1464650115385914,1353,5.5
1464650115419247,1354,5.5
1464650115452581,1355,5.5
1464650115485914,1356,5.5
1464650115519247,1357,6
1464650115552581,1358,6
1464650115585914,1359,6
1464650115619247,1360,6
1464650115652581,1361,5.5
1464650115685914,1362,5.5
1464650115719247,1363,5.5
1464650115752581,1364,5.5
1464650115785914,1365,5.5
1464650115819247,1366,5
1464650115852581,1367,5
1464650115885914,1368,5
1464650115919247,1369,5
1464650115952581,1370,4.5
1464650115985914,1371,4.5
1464650116019247,1372,4.5
1464650116052581,1373,4.5
1464650116085914,1374,4
1464650116119247,1375,4
1464650116152581,1376,4
1464650116185914,1377,4
1464650116219247,1378,4
1464650116252581,1379,4
1464650116285914,1380,4
1464650116319247,1381,4
1464650116352581,1382,4
1464650116385914,1383,4
1464650116419247,1384,4
1464650116452581,1385,4
1464650116485914,1386,4
1464650116519247,1387,4
1464650116552581,1388,4
1464650116585914,1389,4
1464650116619247,1390,4
1464650116652581,1391,4
1464650116685914,1392,4
1464650116719247,1393,4
1464650116752581,1394,4
1464650116785914,1395,4
1464650116819247,1396,4
1464650116852581,1397,4
1464650116885914,1398,4
1464650116919247,1399,3.5
1464650116952581,1400,3.5
1464650116985914,1401,3.5
1464650117019247,1402,3.5
1464650117052581,1403,3.5
1464650117085914,1404,3.5
1464650117119247,1405,3.5
1464650117152581,1406,3.5
1464650117185914,1407,3.5
1464650117219247,1408,3.5
1464650117252581,1409,3.5
1464650117285914,1410,3.5
1464650117319247,1411,3.5
1464650117352581,1412,3.5
1464650117385914,1413,3.5
1464650117419247,1414,3.5
1464650117452581,1415,4
1464650117485914,1416,4
1464650117519247,1417,4
1464650117552581,1418,4
1464650117585914,1419,4
1464650117619247,1420,4
1464650117652581,1421,4
1464650117685914,1422,4.5
1464650117719247,1423,4.5
1464650117752581,1424,4.5
1464650117785914,1425,4.5
1464650117819247,1426,4.5
1464650117852581,1427,4.5
1464650117885914,1428,4.5
1464650117919247,1429,4.5
1464650117952581,1430,4.5
1464650117985914,1431,4.5
1464650118019247,1432,4.5
1464650118052581,1433,4.5
1464650118085914,1434,4.5
1464650118119247,1435,4.5
1464650118152581,1436,4.5
1464650118185914,1437,4.5
1464650118219247,1438,4.5
1464650118252581,1439,4.5
1464650118285914,1440,4.5
1464650118319247,1441,4.5
1464650118352581,1442,4.5
1464650118385914,1443,4.5
1464650118419247,1444,4.5
1464650118452581,1445,4.5
1464650118485914,1446,4.5
1464650118519247,1447,4.5
1464650118552581,1448,4.5
1464650118585914,1449,4.5
1464650118619247,1450,4.5
1464650118652581,1451,4.5
1464650118685914,1452,4.5
1464650118719247,1453,4.5
1464650118752581,1454,4.5
1464650118785914,1455,4.5
1464650118819247,1456,4.5
1464650118852581,1457,4.5
1464650118885914,1458,4.5
1464650118919247,1459,4.5
1464650118952581,1460,4.5
1464650118985914,1461,4
1464650119019247,1462,4
1464650119052581,1463,4
1464650119085914,1464,4
1464650119119247,1465,4
1464650119152581,1466,4
1464650119185914,1467,4
1464650119219247,1468,4
1464650119252581,1469,3.5
1464650119285914,1470,3.5
1464650119319247,1471,3.5
1464650119352581,1472,3.5
1464650119385914,1473,3.5
1464650119419247,1474,3
1464650119452581,1475,3
1464650119485914,1476,3
1464650119519247,1477,3
1464650119552581,1478,3
1464650119585914,1479,3
1464650119619247,1480,3
1464650119652581,1481,3
1464650119685914,1482,3
1464650119719247,1483,3.5
1464650119752581,1484,3.5
1464650119785914,1485,3.5
1464650119819247,1486,3.5
1464650119852581,1487,3.5
1464650119885914,1488,3.5
1464650119919247,1489,3.5
1464650119952581,1490,3.5
1464650119985914,1491,3.5
1464650120019247,1492,4
1464650120052581,1493,4
1464650120085914,1494,4
1464650120119247,1495,4
1464650120152581,1496,4.5
1464650120185914,1497,4.5
1464650120219247,1498,4.5
1464650120252581,1499,4.5
